CO_CNES;CO_UNIDADE;CO_UF;CO_IBGE;NU_CNPJ_MANTENEDORA;NO_RAZAO_SOCIAL;NO_FANTASIA;CO_NATUREZA_ORGANIZACAO;DS_NATUREZA_ORGANIZACAO;TP_GESTAO;CO_NIVEL_HIERARQUIA;DS_NIVEL_HIERARQUIA;CO_ESFERA_ADMINISTRATIVA;DS_ESFERA_ADMINISTRATIVA;CO_ATIVIDADE;TP_UNIDADE;CO_CEP;NO_LOGRADOURO;NU_ENDERECO;NO_BAIRRO;NU_TELEFONE;NU_LATITUDE;NU_LONGITUDE;CO_TURNO_ATENDIMENTO;DS_TURNO_ATENDIMENTO;NU_CNPJ;NO_EMAIL;CO_NATUREZA_JUR;ST_CENTRO_CIRURGICO;ST_CENTRO_OBSTETRICO;ST_CENTRO_NEONATAL;ST_ATEND_HOSPITALAR;ST_SERVICO_APOIO;ST_ATEND_AMBULATORIAL;CO_MOTIVO_DESAB;CO_AMBULATORIAL_SUS
9759956;2800309759956;28;280030;13128780000878.0;MUNICIPIO DE ARACAJU;US DR ROBERTO PAIXAO;;;M;;;M ;MUNICIPAL;4;2;49015150;LAUDELINO DE OLIVEIRA FREIRE;45;17 DE MARCO;37115000;-11.00529905;-37.102496541;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9760024;2800309760024;28;280030;;ADRIANA KARLA JUVENAL SANTOS;ADRIANA KARLA JUVENAL SANTOS;;;M;;;M ;MUNICIPAL;4;36;49025740;DR JOSE MACHADO DE SOUZA;120;JARDINS;79 32222222;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;31777777000190.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
9764305;2800309764305;28;280030;;CLINICA DENTARIA VEM SORRIR LTDA;CLINICA DENTARIA VEM SORRIR;;;M;;;M ;MUNICIPAL;4;36;49075000;RUA BAHIA;751;SIQUEIRA CAMPOS;79 33033197;-10.9108581962;-37.069997618;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;26124733000121.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9770038;2800309770038;28;280030;;VIRNA CRISTINE VALADARES MACIEL TAVARES;VIRNA CRISTINE VALADARES MACIEL TAVARES;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA LAGARTO;2000;SAO JOSE;;-10.9075793292;-37.0537298622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9777016;2800309777016;28;280030;13128780000878.0;MUNICIPIO DE ARACAJU;CENTRAL MUNICIPAL DE REDE DE FRIO MUNICIPIO DE ARACAJU;;;M;;;M ;MUNICIPAL;4;84;49015150;AV MARIO JORGE;S/N;COROA DO MEIO;;-10.959477928;-37.0428943634;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9778969;2800309778969;28;280030;;DECOS HOSPITAL LTDA;HOSPITAL DECOS;;;E;;;E ;ESTADUAL;4;5;49035100;AVENIDA MARIO JORGE MENEZES VIEIRA;2477;COROA DO MEIO;79 3025-8300;-10.95924;-37.04275;6.0;ATENDIMENTO CONTINUO DE 24 HORAS/DIA (PLANTAO:INCLUI SABADOS, DOMINGOS E FERIADOS);30131145000192.0;DECOS@DECOSDH.COM;2062.0;1.0;0.0;0.0;1.0;1.0;1.0;;SIM
9779027;2800309779027;28;280030;;MEIRYELLE ACCIOLE GOMES;MEIRYELLE ACCIOLE GOMES;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA MANOEL DONIZETTI VIEIRA;38;LUZIA;;-10.9329159072;-37.0673355603;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9780696;2800309780696;28;280030;;NUCLEO DE ENDOSCOPIA AVANCADA S S LTDA;NUCLEO DE ENDOSCOPIA AVANCADA SS LTDA;;;M;;;M ;MUNICIPAL;4;36;49055210;DES MAYNARD;174;CIRURGIA;79 32242212;-10.9181433006;-37.0587455603;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27854622000133.0;cristiane@mcecontabilidade.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9784497;2800309784497;28;280030;;PAULO CEZAR VIANA SILVA;PAULO CEZAR VIANA SILVA;;;M;;;M ;MUNICIPAL;4;22;49015150;AV JOSE MACHADO DE SOUZA;120;JARDINS;;-10.944851183;-37.0609194045;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9785884;2804409785884;28;280440;;GLAMED CLINICA DE DIAGNOSTICO LTDA;GLAMED CLINICA DE DIAGNOSTICO;;;M;;;M ;MUNICIPAL;4;16;49980000;MAJOR GOMES DE ASSUNCAO;S/N;CENTRO;;-10.315878;-36.576718;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;7100360000104.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9787623;2800209787623;28;280020;13000609000102.0;MUNICIPIO DE AQUIDABA;UNIDADE MOVEL ODONTOLOGICA;;;M;;;M ;MUNICIPAL;4;40;49790000;RUA GENERAL ADEMAR MESSIAS ARAGAO;S/N;CENTRO;;-10.0850009;-37.117474;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9787631;2804509787631;28;280450;;ADRIANA LIMA CLINICA MEDICA LTDA;CLINICA LINCE;;;M;;;M ;MUNICIPAL;4;22;49680000;TRAVESSA GENTIL TAVARES;64;NOVO HORIZONTE;;-10.218;-37.42;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9009880000131.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;11.0;NAO
9791736;2800309791736;28;280030;;JUCILEIDE SILVA SANTOS;JUCILEIDE SILVA SANTOS;;;M;;;M ;MUNICIPAL;4;22;49015150;AV ANIZIO AZEVEDO;675;SALGADO FILHO;;-10.9277436128;-37.0543725749;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9794905;2804809794905;28;280480;;C S SERVICOS MEDICOS LTDA;CLIVIDA MEDICINA E SAUDE;;;M;;;M ;MUNICIPAL;4;4;49156364;AVENIDA MOACIR OLIVEIRA;S/N;CONJUNTO MARCOS FREI;79 32147542;-10.8499892189;-37.0780849457;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32477541000100.0;;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;NAO
9796428;2802909796428;28;280290;;PATRICIA SANTANA FONSECA;PATRICIA SANTANA FONSECA;;;M;;;M ;MUNICIPAL;4;22;49500271;RUA SETE DE SETEMBRO;322;CENTRO;;-10.6882583;-37.4293174;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9797068;2800309797068;28;280030;;MC CLINICA MEDICA ODONTOLOGICA E IMAGEM LTDA;MCOSTA FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;36;49042190;EMPRESARIO JOSE CARLOS SILVA;4501;SAO CONRADO;79 32143459;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32530049000142.0;JEA@JEAASSESSORIACONTABIL.COM.BR;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;NAO
9799834;2804809799834;28;280480;;CENTRO DE ESPECIALIDADES LTDA;CLINICA VIVER;;;M;;;M ;MUNICIPAL;4;39;49160000;I;536;CONJUNTO JOAO ALVES;79 88131936;-10.8553115;-37.1264863;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;3154611000697.0;jsmoxavier@hotmail.com;2062.0;;;;;0.0;0.0;10.0;SIM
9799958;2800309799958;28;280030;;CLINICA DE OTORRINOLARINGOLOGIA DE SERGIPE LTDA;CLIOTOS;;;M;;;M ;MUNICIPAL;4;36;49025740;DR JOSE MACHADO DE SOUZA;220;JARDINS;79 30858053;-10.9467834842;-37.062712118;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;18144750000100.0;asccontabil@hotmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9800190;2801509800190;28;280150;;MBSCOSTA ODONTOLOGIA;ORTO PLUS;;;M;;;M ;MUNICIPAL;4;36;49740000;JOSE SAMPAIO;61;CENTRO;79 99984575;-10.647012;-36.984111;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;9402570000182.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9806539;2800309806539;28;280030;;CLINICA DO MEMBRO SUPERIOR LIMITADA;UNNIQ;;;M;;;M ;MUNICIPAL;4;36;49026010;MINISTRO GERALDO BARRETO SOBRAL;2131;JARDINS;79 34314266;-10.9418396;-37.0600632;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;28122382000145.0;cirurgiadamaose@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9809945;2807409809945;28;280740;13119300000136.0;PREFEITURA MUNICIPAL DE TOBIAS BARRETO;UNIDADE BASICA DE SAUDE AGRIPINO;;;M;;;M ;MUNICIPAL;4;2;49300000;AVENIDA PRINCIPAL;S/N;CENTENARIO;;-11.172442;-37.984099;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;NAO
9811516;2800309811516;28;280030;;ALIANCA CLINICA DE SAUDE INTEGRADA LTDA;CONSULTORIO DE PSICOLOGIA;;;M;;;M ;MUNICIPAL;4;36;49020460;DEP EUCLIDES PAES MENDONCA;1117;SALGADO FILHO;79 30270517;-10.9271579374;-37.0575330199;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;31159482000150.0;DIRETORIACLINICAALIANCA@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9811524;2807409811524;28;280740;;JANACIARA DE JESUS SANTOS;CLINALISES LABORATORIO DE ANALISES CLINICA;;;E;;;E ;ESTADUAL;4;39;49300000;AV GETULIO VARGAS;491;CENTRO;799-99576302;-11.18793;-37.00153;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;29533016000141.0;clinalises@gmail.com;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9811591;2800309811591;28;280030;;CB ORTO SERVICOS ODONTOLOGICOS LTDA;CLINICA DO SORRISO;;;M;;;M ;MUNICIPAL;4;36;49025740;DOUTOR JOSE MACHADO DE SOUZA;220;JARDINS;79 32171288;-10.9468256187;-37.0627443046;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;23973818000196.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9812873;2800309812873;28;280030;;ALINE ALVES VALOIS GALVAO;ALINE ALVES VALOIS GALVAOAV ANIZIO AZEVEDO;;;M;;;M ;MUNICIPAL;4;22;49015150;AV ANIZIO AZEVEDO;675;SALGADO FILHO;;-10.9277015035;-37.0542652603;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9814426;2800309814426;28;280030;;SERVICO DE ENDOSCOPIA DIGESTIVA LTDA;ENDOSCOPY;;;M;;;M ;MUNICIPAL;4;36;49015400;CEL STANLEY FERNANDES DA SILVEIRA;33;SAO JOSE;79 32242212;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27870743000179.0;cristiane@mcecontabilidade.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
9816291;2801709816291;28;280170;;CLINICA BEM VIVER LTDA;CLINICA BEM VIVER;;;M;;;M ;MUNICIPAL;4;4;49270000;MARIA LUIZA;33;CENTRO;79 96028918;-11.478202;-37.750997;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27612150000102.0;JOSEDANTAS@HOTMAIL.COM;2062.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9816933;2800309816933;28;280030;;SOLMS SERVICOS MEDICOS EIRELI;SOLMS SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;49060500;OLIVEIRA RIBEIRO;244;SANTO ANTONIO;79 91344469;-10.8918552;-37.0639899;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;30556953000100.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9819665;2800309819665;28;280030;;BRUNA QUARANTA BAIRRAL LESSA;BRUNA QUARANTA BAIRRAL LESSA;;;M;;;M ;MUNICIPAL;4;22;49015150;AV DEPUTADO PEDRO VALADARES;550;GRAGERU;;-10.9357855092;-37.0550912622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9820671;2800309820671;28;280030;;LORENA MENEZES CALDAS;LORENA MENEZES CALDAS;;;M;;;M ;MUNICIPAL;4;22;49015150;AV DEPUTADO PEDRO VALARES;550;GRAGERU;;-10.9357644412;-37.0551234487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9821643;2800309821643;28;280030;;ENDONUTRI SERVICO MEDICO LTDA;ENDONUTRI;;;M;;;M ;MUNICIPAL;4;36;49015150;AV DR JOSE MACHADO DE SOUZA;120;JARDINS;;-10.9448038156;-37.0609553315;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;24543562000140.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9821880;2800309821880;28;280030;;MARIA JULIA MOURAO;MARIA JULIA MOURAO;;;M;;;M ;MUNICIPAL;4;22;49015150;PRACA DOBIA BARRETO;510;SAO JOSE;;-10.9225524653;-37.0509597082;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9824251;2800309824251;28;280030;;ROSA GABRIELA SANTOS;ROSA GABRIELA SANTOS;;;M;;;M ;MUNICIPAL;4;22;49015150;AV DR JOSE THOMAS D1AVILA NABUCO;312;FAROLANDIA;;-10.975639577;-37.0657769026;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9824413;2800309824413;28;280030;;JHSM SERVICOS MEDICOS EIRELI;JHSM SERVICOS MEDICOS;;;M;;;M ;MUNICIPAL;4;36;49015400;CEL STANLEY FERNANDES DA SILVEIRA;319;SAO JOSE;79 91929192;-10.9239;-37.0558;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;22335070000133.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9825800;2800309825800;28;280030;;LUCIANA ALICE SANTANA TEIXEIRA;LUCIANA ALICE SANTANA TEIXEIRA;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA PROPRIA;470;CENTRO;;-10.912273597;-37.0570667738;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9825924;2801009825924;28;280100;13134614000108.0;PREFEITURA MUNICIPAL DE CAMPO DO BRITO;CENTRO DE REABILITACAO QUITERIA DELFINA DE SOUSA;;;M;;;M ;MUNICIPAL;4;36;49520000;RUA JOAO PESSOA;S/N;CENTRO;(79) 996879747;-10.7493867;-37.4920223;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9827145;2800309827145;28;280030;;PONTOMED SE SERVICO MEDICO LTDA ME;PONTOMED;;;M;;;M ;MUNICIPAL;4;36;49015150;AV MIN GERALDO BARRETO SOBRAL;2131;JARDINS;;-10.9447732682;-37.0620775223;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;28227849000111.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9828249;2807409828249;28;280740;13119300000136.0;MUNICIPIO DE TOBIAS BARRETO;UBS AGRIPINO;;;M;;;M ;MUNICIPAL;4;2;49300000;AVENIDA PRINCIPAL;S/N;CENTENARIO;;-11.1717908;-37.9850994;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;;SIM
9828702;2800309828702;28;280030;;CENTRO MEDICO DO TRABALHADOR LTDA;CENTRO MEDICO DO TRABALHADOR;;;M;;;M ;MUNICIPAL;4;36;49075000;RUA BAHIA;1429;SIQUEIRA CAMPOS;79 30231172;-10.9170898959;-37.0708259757;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;23546358000110.0;centromedtrabalhador@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9828753;2800309828753;28;280030;;JOAO PAULO CORUMBA;JOAO PAULO CORUMBA;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA PORTO DA FOLHA;2351;SUISSA;;-10.9274565719;-37.0629759929;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9828761;2800309828761;28;280030;;LUCIANA SANTOS OURO;LUCIANA SANTOS OURO;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA PORTO DA FOLHA;2356;SUISSA;;-10.9286606986;-37.0631792333;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9828796;2800309828796;28;280030;;PATRICIA MARIA SOUZA FRANKLIM;PATRICIA MARIA SOUZA FRANKLIM;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA PORTO DA FOLHA;2356;SUISSA;;-10.9114138;-37.063145;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9828842;2800309828842;28;280030;;PATRICIA WANDERLEY ANDRE;PATRICIA WANDERLEY ANDRE;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA PORTO DA FOLHA;2356;SUISSA;;-10.9287239042;-37.0630934026;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9829857;2800309829857;28;280030;;LUIZ GUSTAVO LOBAO;LUIZ GUSTAVO LOBAO;;;M;;;M ;MUNICIPAL;4;22;49015150;RUA ARAUA;788;SAO JOSE;;-10.9209500642;-37.0531275622;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9835261;2800309835261;28;280030;;MAXICLINICA LTDA;MAXCLINICA;;;M;;;M ;MUNICIPAL;4;36;49015150;RUA FREI DAMIAO;4;FAROLANDIA;;-10.8388731;-37.0744725;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;29161131000132.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9836950;2802109836950;28;280210;;CAROLINA LIMA DE ARAUJO LUCAS;STUDIO C L FISIOTERAPIA;;;M;;;M ;MUNICIPAL;4;22;49200000;RUA ELISIO MATOS;90;CENTRO;79 35225797;-11.2708254752;-37.434990406;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33237015000127.0;carolina-0503@hotmail.com;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9837078;2800309837078;28;280030;;EXATTA SAUDE E MEDICINA OCUPACIONAL LTDA;EXATTA CLINICA MEDICA;;;M;;;M ;MUNICIPAL;4;36;49045133;TEREZINHA DA COSTA SANTOS;355;LUZIA;79 33035053;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32825329000188.0;ANACLAUDIA.EXATTASE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
9838783;2801409838783;28;280140;;CEMIC;CENTRO MEDICO E IMAGEM DE CARIRA LTDA;;;M;;;M ;MUNICIPAL;4;36;49550000;RUA JOSE GOTARDO DE LIMA;36;CENTRO;;-10.3574073438;-37.7034151554;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27488219000138.0;clinicacemicO@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9842047;2800309842047;28;280030;;HOSPITAL E CLINICA DAS VIAS URINARIAS LTDA;HOSPITAL DO RIM DE SERGIPE;;;M;;;M ;MUNICIPAL;4;36;49010040;OLIMPIO CAMPOS;361;CENTRO;79 32119007;-10.913868885;-37.0524913603;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32747479000382.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9842187;2800309842187;28;280030;;ODONTOLOGIA CLINICA E ESPECIALIZADA LTDA;ORALE;;;M;;;M ;MUNICIPAL;4;36;49047440;D ABIGAIL FERREIRA ARAUJO RAMOS;483;LUZIA;79 32313804;-10.911;-37.072;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33131630000154.0;ODONTOESPECIAL2014@HOTMAIL.COM;2240.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;NAO
9842942;2804609842942;28;280460;13094446000174.0;MUNICIPIO DE NOSSA SENHORA DAS DORES;UNIDADE DE SAUDE FAMILIA JOSE BRITO DOS SANTOS;;;M;;;M ;MUNICIPAL;4;2;49600000;POVOADO MASSARANDUBA;S/N;CENTRO;;-10.510703;-37.3412632;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9843515;2800309843515;28;280030;;JULIE MENEZES DE GOES ARAUJO;JULIE MENEZES GOES ARAUJO;;;M;;;M ;MUNICIPAL;4;22;49015150;AV AUGUSTO MAYNARD;283;SAO JOSE;;-10.9244125387;-37.0467702873;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9844759;2807409844759;28;280740;13119300000136.0;MUNICIPIO DE TOBIAS BARRETO;UBS AGRIPINOS DUCATE;;;M;;;M ;MUNICIPAL;4;2;49300000;AVENIDA PRINCIPAL;S/N;CENTENARIO;;-11.172442;-37.984099;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;1244.0;0.0;0.0;0.0;0.0;1.0;0.0;8.0;SIM
9845119;2802909845119;28;280290;;CEMISE CENTRO DE MEDICINA INTEGRADA DE SERGIPE EIRELE;CEMISE;;;M;;;M ;MUNICIPAL;4;36;49500052;RUA DR AIRTON TELES;79;CENTRO;;-10.6895812722;-37.4284336451;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;16456022000605.0;regulatorio@cnesolution.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9845127;2802909845127;28;280290;;CEMISE RESSONANCIA MAGNETICA E TOMOGRAFIA COMPUTADORIZADA;CEMISE RESSONANCIA MAGNETICA E TOMOGRAFIA COMPUTADORIZA;;;M;;;M ;MUNICIPAL;4;36;49500052;DOUTOR AIRTON MENDONCA TELES;83;CENTRO;79 33041000;-10.6894231326;-37.4284567955;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32804353000483.0;regulatorio@cnesolution.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;SIM
9845232;2800309845232;28;280030;;CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL;CLINICASSI ARACAJU SE;;;M;;;M ;MUNICIPAL;4;36;49025620;AV TANCREDO NEVES;242;JARDINS;61 3212-5106;-10.9528937218;-37.0558965602;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;33719485000550.0;contabilidade@cassi.com.br;3999.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9847707;2804809847707;28;280480;;PADUA CENTRO DE SAUDE INTEGRADO LTDA;CLINICA PADUA;;;M;;;M ;MUNICIPAL;4;4;49156571;AVENIDA MANOEL PEDRO DOS SANTOS NETO;S/N;MARCOS FREIRE II;79 32116905;-10.8533268079;-37.0550554991;4.0;ATENDIMENTO NOS TURNOS DA MANHA, TARDE E NOITE;4175034000178.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9850007;2800309850007;28;280030;;HUGO AMILTON SANTOS DE CARVALHO;HUGO AMILTON SANTOS DE CARVALHO;;;M;;;M ;MUNICIPAL;4;36;49040650;DAS VIOLETAS;31;INACIO BARBOSA;79 91004337;-10.9531579631;-37.0670986176;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;27708218000151.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9851801;2804409851801;28;280440;;ELETROMED;ELTROMED SERVICOS;;;M;;;M ;MUNICIPAL;4;36;49980970;AV JOSE ODIM RIBEIRO;760;CENTRO;;-10.3207279;-36.5816018;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32101591000180.0;;2135.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;NAO
9858075;2800309858075;28;280030;;DIAS E CARVALHO SERVICOS DE SAUDE LTDA;SAUDE PLENA;;;M;;;M ;MUNICIPAL;4;36;49052330;PASTOR EUCLIDES ARLINDO;586;PEREIRA LOBO;79 91390666;-10.9189252551;-37.0656724063;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;32110840000101.0;eric.allan@yahoo.com.br;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9858237;2800309858237;28;280030;;CLINICA DRA ALESSANDRA GUESSI LTDA;CLINICA DR ALESSANDRA GUESSI;;;M;;;M ;MUNICIPAL;4;36;49026010;MINISTRO GERALDO BARRETO SOBRAL;2131;JARDINS;79 88154936;-10.9418396;-37.0600632;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;34113226000110.0;alecrisguessi@gmail.com;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;NAO
9860126;2800309860126;28;280030;;FREITAS PAZONATO SERVICOS LTDA;SONAR ULTRASSONAGRAFIA;;;M;;;M ;MUNICIPAL;4;36;49015150;RUA ITAPORANGA;487;CENTRO;;-10.9139676;-37.0550961;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;34127286000192.0;;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9864431;2800309864431;28;280030;;CLINICA DE SAUDE INTEGRADA AME LTDA;AME CLINICA DE SAUDE;;;M;;;M ;MUNICIPAL;4;36;49020290;RUA LAGARTO;2161;SALGADO FILHO;79 96733540;-10.9256907738;-37.0540797046;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;29088722000121.0;CLINICAAMEVOCE@GMAIL.COM;2062.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
9864474;2800309864474;28;280030;;VIVIANE ANDRADE DIAS;VIVIANE ANDRADE DIAS;;;M;;;M ;MUNICIPAL;4;22;49010390;RUA LAGARTO;1122;CENTRO;;-10.9162842688;-37.0541508487;3.0;ATENDIMENTOS NOS TURNOS DA MANHA E A TARDE;;;4000.0;0.0;0.0;0.0;0.0;0.0;0.0;;NAO
